"Time","sensor-readings.reading"
1638763200000,13.6
1638766800000,13.6
1638770400000,11.6
1638774000000,11.6
1638777600000,14.6
1638781200000,16.6
1638784800000,17.6
1638788400000,18.6
1638792000000,17.6
1638795600000,17.7
1638799200000,16.7
1638802800000,14.6
1638806400000,13.6
1638810000000,10.6
1638813600000,9.6
1638817200000,8.5
1638820800000,7.5
1638824400000,3.4
1638828000000,3.4
1638831600000,4.4
1638835200000,4.4
1638838800000,2.4
1638842400000,4.4
1638846000000,4.4
1638849600000,1.4
1638853200000,1.4
1638856800000,2.4
1638860400000,3.4
1638864000000,9.4
1638867600000,12.3
1638871200000,14.3
1638874800000,17.2
1638878400000,15.2
1638882000000,17.4
1638885600000,19.4
1638889200000,14.3
1638892800000,9.3
1638896400000,8.3
1638900000000,7.3
1638903600000,7.4
1638907200000,6.4
1638910800000,6.4
1638914400000,5.4
1638918000000,4.5
1638921600000,2.5
1638925200000,1.5
1638928800000,3.5
1638932400000,4.5
1638936000000,3.5
1638939600000,1.5
1638943200000,3.5
1638946800000,0.4
1638950400000,8.5
1638954000000,11.4
1638957600000,10.3
1638961200000,7.5
1638964800000,8.6
1638968400000,10.7
1638972000000,11.5
1638975600000,10.5
1638979200000,5.5
1638982800000,7.4
1638986400000,5.4
1638990000000,6.4
1638993600000,7.4
1638997200000,5.4
1639000800000,7.4
1639004400000,7.4
1639008000000,6.4
1639011600000,7.4
1639015200000,7.4
1639018800000,7.4
1639022400000,7.4
1639026000000,7.4
1639029600000,7.4
1639033200000,9.4
1639036800000,9.4
1639040400000,10.4
1639044000000,11.4
1639047600000,11.4
1639051200000,12.4
1639054800000,14.5
1639058400000,13.5
1639062000000,10.4
1639065600000,12.5
1639069200000,8.5
1639072800000,8.5
1639076400000,11.5
1639080000000,11.3
1639083600000,11.3
1639087200000,9
1639090800000,10
1639094400000,11
1639098000000,10
1639101600000,9.9
1639105200000,8.9
1639108800000,6.9
1639112400000,7.9
1639116000000,6.9
1639119600000,6.9
1639123200000,7.9
1639126800000,7.9
1639130400000,6.9
1639134000000,5.9
1639137600000,6
1639141200000,9.2
1639144800000,9.3
1639148400000,7.3
1639152000000,7.3
1639155600000,7.3
1639159200000,7.3
1639162800000,10.4
1639166400000,11.4
1639170000000,12.4
1639173600000,11.4
1639177200000,8.4
1639180800000,9.4
1639184400000,8.4
1639188000000,8.6
1639191600000,10.5
1639195200000,8.5
1639198800000,6.5
1639202400000,6.5
1639206000000,5.5
1639209600000,4.5
1639213200000,8.5
1639216800000,8.5
1639220400000,9.5
1639224000000,10.5
1639227600000,10.6
1639231200000,10.7
1639234800000,8.7
1639238400000,10.7
1639242000000,7.7
1639245600000,8.7
1639249200000,7.7
1639252800000,7.7
1639256400000,6.7
1639260000000,6.7
1639263600000,5.7
1639267200000,5.7
1639270800000,4.7
1639274400000,4.8
1639278000000,2.8
1639281600000,11.8
1639285200000,13.8
1639288800000,14.8
1639292400000,15.8
1639296000000,17.8
1639299600000,19.7
1639303200000,18.7
1639306800000,19.7
1639310400000,20.7
1639314000000,17.7
1639317600000,16.7
1639321200000,16.6
1639324800000,15.6
