"Time","sensor-readings.reading"
1636261200000,6
1636264800000,5.6
1636268400000,6.3
1636272000000,8.6
1636275600000,12
1636279200000,13
1636282800000,15.6
1636286400000,12.6
1636290000000,14.6
1636293600000,13.5
1636297200000,12.5
1636300800000,12.1
1636304400000,9.7
1636308000000,7.3
1636311600000,6.2
1636315200000,7
1636318800000,6.2
1636322400000,6.2
1636326000000,7.3
1636329600000,7
1636333200000,5.8
1636336800000,6.6
1636340400000,6.6
1636344000000,5.8
1636347600000,6.2
1636351200000,6.6
1636354800000,6.5
1636358400000,6.8
1636362000000,8.4
1636365600000,8.1
1636369200000,10.1
1636372800000,12.1
1636376400000,10.5
1636380000000,9.8
1636383600000,8.7
1636387200000,7.7
1636390800000,7.7
1636394400000,7.3
1636398000000,7.3
1636401600000,6.6
1636405200000,6.2
1636408800000,5.5
1636412400000,5.8
1636416000000,5.8
1636419600000,5.8
1636423200000,6.2
1636426800000,5.8
1636430400000,5.1
1636434000000,4.3
1636437600000,3.6
1636441200000,4.3
1636444800000,7.6
1636448400000,10.8
1636452000000,12.8
1636455600000,13.8
1636459200000,11.8
1636462800000,11.8
1636466400000,10.8
1636470000000,10.1
1636473600000,8.4
1636477200000,7.7
1636480800000,5.8
1636484400000,5.1
1636488000000,5.1
1636491600000,5.1
1636495200000,4.3
1636498800000,3.9
1636502400000,3.6
1636506000000,3.9
1636509600000,2.8
1636513200000,2.1
1636516800000,2.8
1636520400000,2.8
1636524000000,3.2
1636527600000,6.1
1636531200000,9.1
1636534800000,9.4
1636538400000,11.1
1636542000000,11.1
1636545600000,11.5
1636549200000,11.5
1636552800000,12.1
1636556400000,9.8
1636560000000,8.4
1636563600000,7.3
1636567200000,6.6
1636570800000,5.5
1636574400000,4.7
1636578000000,5.1
1636581600000,6.2
1636585200000,5.8
1636588800000,5.8
1636592400000,4.7
1636596000000,4.3
1636599600000,5.7
1636603200000,4.6
1636606800000,4.3
1636610400000,3.6
1636614000000,3.9
1636617600000,4.6
1636621200000,5
1636624800000,6.1
1636628400000,6.8
1636632000000,5.7
1636635600000,6.1
1636639200000,5.7
1636642800000,6.5
1636646400000,6.5
1636650000000,5
1636653600000,6.1
1636657200000,5
1636660800000,7.2
1636664400000,6.1
1636668000000,5.7
1636671600000,5.7
1636675200000,3.9
1636678800000,4.6
1636682400000,4.3
1636686000000,3.6
1636689600000,3.9
1636693200000,5.3
1636696800000,4.6
1636700400000,5.3
1636704000000,5.3
1636707600000,5
1636711200000,6.8
1636714800000,5.3
1636718400000,5.3
1636722000000,6.1
1636725600000,5.7
1636729200000,4.6
1636732800000,4.6
1636736400000,4.3
1636740000000,5.7
1636743600000,3.9
1636747200000,4.3
1636750800000,4.6
1636754400000,5.7
1636758000000,4.3
1636761600000,4.3
1636765200000,4.6
1636768800000,5.3
1636772400000,3.6
1636776000000,3.2
1636779600000,3.9
1636783200000,3.9
1636786800000,5
1636790400000,3.9
1636794000000,6.8
1636797600000,4.6
1636801200000,7.2
1636804800000,5.7
1636808400000,6.1
1636812000000,5.7
1636815600000,5.7
1636819200000,4.6
1636822800000,4.6
1636826400000,5
1636830000000,4.6
1636833600000,4.6
1636837200000,4.6
1636840800000,4.3
1636844400000,3.9
1636848000000,3.9
1636851600000,4.3
1636855200000,4.3
1636858800000,4.3
1636862400000,4.3
1636866000000,5.7
1636869600000,4.6
1636873200000,6.1
1636876800000,6.5
1636880400000,6.5
1636884000000,7.2
1636887600000,6.5
1636891200000,7.2
1636894800000,8
1636898400000,7.2
1636902000000,7.2
1636905600000,8
1636909200000,6.1
1636912800000,6.8
1636916400000,7.6
1636920000000,7.6
1636923600000,6.1
1636927200000,8
1636930800000,7.6
1636934400000,5.7
1636938000000,5.7
1636941600000,6.8
1636945200000,5.7
1636948800000,6.5
1636952400000,6.5
1636956000000,7.2
1636959600000,6.8
1636963200000,6.8
1636966800000,7.8
1636970400000,9.2
1636974000000,8.6
1636977600000,10
1636981200000,8.6
1636984800000,9.3
1636988400000,9.3
1636992000000,9.6
1636995600000,9.6
1636999200000,7.5
1637002800000,8.2
1637006400000,8.2
1637010000000,7.5
1637013600000,7.1
1637017200000,6.3
1637020800000,6.7
1637024400000,6.3
1637028000000,6.3
1637031600000,7.5
1637035200000,7.1
1637038800000,7.1
1637042400000,7.5
1637046000000,6.7
1637049600000,7.5
1637053200000,8.2
1637056800000,7.8
1637060400000,9.1
1637064000000,9.5
1637067600000,9.1
1637071200000,8.4
1637074800000,7.7
1637078400000,7.3
1637082000000,7
1637085600000,8.1
1637089200000,8.4
1637092800000,6.6
1637096400000,6.6
1637100000000,7.3
1637103600000,7.3
