"Time","sensor-readings.difference"
1683545400000,0
1683546300000,0
1683547200000,0
1683548100000,0
1683549000000,0
1683549900000,0
1683550800000,0
1683551700000,0
1683552600000,0
1683553500000,0
1683554400000,0
1683555300000,0
1683556200000,0
1683557100000,0
1683558000000,0
1683558900000,0
1683559800000,0
1683560700000,0
1683561600000,0
1683562500000,0
1683563400000,0
1683564300000,0
1683565200000,0
1683566100000,0
1683567000000,0
1683567900000,0
1683568800000,2.199951171900011
1683569700000,0
1683570600000,0
1683571500000,0
1683572400000,0
1683573300000,0
1683574200000,0
1683575100000,0
1683576000000,0
1683576900000,0
1683577800000,0
1683578700000,0
1683579600000,0
1683580500000,0
1683581400000,0
1683582300000,0
1683583200000,0
1683584100000,0
1683585000000,0
1683585900000,0
1683586800000,0
1683587700000,0
1683588600000,0
1683589500000,0
1683590400000,0
1683591300000,0
1683592200000,0
1683593100000,0
1683594000000,0
1683594900000,0
1683595800000,0
1683596700000,0
1683597600000,0
1683598500000,0
1683599400000,0
1683600300000,0
1683601200000,0
1683602100000,0
1683603000000,0
1683603900000,0
1683604800000,0
1683605700000,4.600097656199978
1683606600000,0
1683607500000,0
1683608400000,0
1683609300000,0
1683610200000,0
1683611100000,0
1683612000000,0
1683612900000,0
1683613800000,0
1683614700000,0
1683615600000,0
1683616500000,0
1683617400000,0
1683618300000,0
1683619200000,0
1683620100000,0
1683621000000,0
1683621900000,0
1683622800000,0
1683623700000,0
1683624600000,0
1683625500000,0
1683626400000,0
1683627300000,0
1683628200000,0
1683629100000,0
1683630000000,0
1683630900000,0
1683631800000,0
1683632700000,0
1683633600000,0
1683634500000,0
1683635400000,0
1683636300000,0
1683637200000,4.100097656300022
1683638100000,0
1683639000000,0
1683639900000,0
1683640800000,0
1683641700000,0
1683642600000,0
1683643500000,0.2998046875
1683644400000,0
1683645300000,0
1683646200000,0.10009765619997779
1683647100000,0.10009765630002221
1683648000000,0
1683648900000,0
1683649800000,0.0998535155999889
1683650700000,0
1683651600000,0
1683652500000,0
1683653400000,0
1683654300000,0
1683655200000,0
1683656100000,0
1683657000000,0
1683657900000,0
1683658800000,0
1683659700000,0
1683660600000,0
1683661500000,0
1683662400000,0
1683663300000,0
1683664200000,0
1683665100000,0
1683666000000,0
1683666900000,0
1683667800000,0
1683668700000,0
1683669600000,0
1683670500000,0
1683671400000,0
1683672300000,0
1683673200000,0
1683674100000,0
1683675000000,0
1683675900000,0
1683676800000,0
1683677700000,0
1683678600000,0
1683679500000,3
1683680400000,0
1683681300000,0
1683682200000,0
1683683100000,0
1683684000000,0
1683684900000,0
1683685800000,0
1683686700000,0
1683687600000,0
1683688500000,0
1683689400000,0
1683690300000,0
1683691200000,0
1683692100000,0
1683693000000,0
1683693900000,0
1683694800000,0
1683695700000,0
1683696600000,0
1683697500000,0
1683698400000,0
1683699300000,0
1683700200000,0
1683701100000,0
1683702000000,0
1683702900000,0
1683703800000,5.5
1683704700000,0
1683705600000,0
1683706500000,0
1683707400000,0
1683708300000,0
1683709200000,0
1683710100000,0
1683711000000,0
1683711900000,0.6000976561999778
1683712800000,0
1683713700000,0
1683714600000,0
1683715500000,0
1683716400000,0
1683717300000,0
1683718200000,0
1683719100000,0
1683720000000,0
1683720900000,0
1683721800000,0
1683722700000,0
1683723600000,0
1683724500000,0.5
1683725400000,0
1683726300000,0
1683727200000,0
1683728100000,0
1683729000000,0
1683729900000,0
1683730800000,0
1683731700000,0
1683732600000,0
1683733500000,0
1683734400000,0
1683735300000,0
1683736200000,0
1683737100000,0
1683738000000,0
1683738900000,0
1683739800000,0
1683740700000,0
1683741600000,0
1683742500000,0
1683743400000,0
1683744300000,0
1683745200000,0
1683746100000,0
1683747000000,0
1683747900000,0
1683748800000,0
1683749700000,0
1683750600000,0
1683751500000,0
1683752400000,0
1683753300000,0.8000488282000333
1683754200000,0
1683755100000,0
1683756000000,0
1683756900000,0
1683757800000,0
1683758700000,0
1683759600000,0.5
1683760500000,0
1683761400000,0
1683762300000,0.2998046875
1683763200000,0
1683764100000,0
1683765000000,0
1683765900000,0
1683766800000,0
1683767700000,0
1683768600000,0
1683769500000,0
1683770400000,0
1683771300000,0
1683772200000,0
1683773100000,0
1683774000000,0
1683774900000,0
1683775800000,0
1683776700000,0
1683777600000,0
1683778500000,0
1683779400000,0
1683780300000,0
1683781200000,0
1683782100000,0
1683783000000,0
1683783900000,0
1683784800000,0
1683785700000,0
1683786600000,0
1683787500000,0
1683788400000,0
1683789300000,0
1683790200000,0
1683791100000,0
1683792000000,0
1683792900000,0
1683793800000,0
1683794700000,0
1683795600000,0
1683796500000,0
1683797400000,0
1683798300000,0
1683799200000,0
1683800100000,0
1683801000000,0
1683801900000,0
1683802800000,0
1683803700000,0
1683804600000,0
1683805500000,0
1683806400000,0
1683807300000,0
1683808200000,0
1683809100000,6.400146484299967
1683810000000,0
1683810900000,0
1683811800000,0
1683812700000,0
1683813600000,0
1683814500000,0
1683815400000,0
1683816300000,0
1683817200000,0
1683818100000,0
1683819000000,0
1683819900000,1.8999023438000222
1683820800000,0
1683821700000,0
1683822600000,0
1683823500000,0
1683824400000,0
1683825300000,0
1683826200000,0
1683827100000,0
1683828000000,0
1683828900000,0
1683829800000,0
1683830700000,0
1683831600000,0
1683832500000,1.6000976561999778
1683833400000,0
1683834300000,0
1683835200000,0
1683836100000,0
1683837000000,0
1683837900000,0
1683838800000,0
1683839700000,0
1683840600000,0
1683841500000,0
1683842400000,0
1683843300000,0
1683844200000,0
1683845100000,0
1683846000000,0
1683846900000,0
1683847800000,0
1683848700000,0
1683849600000,0
1683850500000,0
1683851400000,0
1683852300000,0
1683853200000,0
1683854100000,0
1683855000000,0
1683855900000,0
1683856800000,0
1683857700000,3.8000488282000333
1683858600000,0
1683859500000,0
1683860400000,0
1683861300000,0
1683862200000,0
1683863100000,0
1683864000000,0
1683864900000,0
1683865800000,0
1683866700000,0
1683867600000,0
1683868500000,0
1683869400000,0
1683870300000,0
1683871200000,0
1683872100000,0
1683873000000,0
1683873900000,0
1683874800000,0
1683875700000,0
1683876600000,0
1683877500000,0
1683878400000,0
1683879300000,0
1683880200000,0
1683881100000,0
1683882000000,0
1683882900000,0
1683883800000,0
1683884700000,0
1683885600000,0
1683886500000,5.399902343699978
1683887400000,0.10009765630002221
1683888300000,0
1683889200000,0
1683890100000,0
1683891000000,0
1683891900000,0
1683892800000,0
1683893700000,0
1683894600000,0
1683895500000,0
1683896400000,0
1683897300000,0
1683898200000,0
1683899100000,0
1683900000000,0
1683900900000,0
1683901800000,0
1683902700000,0
1683903600000,0
1683904500000,0
1683905400000,0
1683906300000,0
1683907200000,0
1683908100000,0
1683909000000,0
1683909900000,0
1683910800000,0
1683911700000,3.599853515599989
1683912600000,0
1683913500000,0
1683914400000,0
1683915300000,0
1683916200000,0
1683917100000,0
1683918000000,0
1683918900000,0
1683919800000,0
1683920700000,0
1683921600000,0
1683922500000,0
1683923400000,0
1683924300000,0
1683925200000,0
1683926100000,0
1683927000000,0
1683927900000,0
1683928800000,0
1683929700000,0
1683930600000,2.5
1683931500000,0
1683932400000,0
1683933300000,0
1683934200000,0
1683935100000,0
1683936000000,0
1683936900000,0
1683937800000,0
1683938700000,0
1683939600000,0
1683940500000,0
1683941400000,0
1683942300000,0
1683943200000,0
1683944100000,0
1683945000000,0
1683945900000,0
1683946800000,0
1683947700000,0
1683948600000,0
1683949500000,0
1683950400000,0
1683951300000,3.199951171900011
1683952200000,0
1683953100000,0
1683954000000,0
1683954900000,0
1683955800000,0
1683956700000,0
1683957600000,0
1683958500000,0
1683959400000,0
1683960300000,0
1683961200000,0
1683962100000,0
1683963000000,0
1683963900000,0
1683964800000,0
1683965700000,0
1683966600000,0
1683967500000,0
1683968400000,0
1683969300000,0
1683970200000,0
1683971100000,0
1683972000000,0
1683972900000,0
1683973800000,0
1683974700000,0
1683975600000,0
1683976500000,0
1683977400000,0
1683978300000,0
1683979200000,4.100097656199978
1683980100000,0
1683981000000,0
1683981900000,0
1683982800000,0
1683983700000,0
1683984600000,0
1683985500000,0
1683986400000,0
1683987300000,0
1683988200000,0
1683989100000,0
1683990000000,0
1683990900000,0
1683991800000,0
1683992700000,0
1683993600000,0
1683994500000,0
1683995400000,0
1683996300000,0
1683997200000,0
1683998100000,0
1683999000000,0
1683999900000,0
1684000800000,0
1684001700000,0
1684002600000,0
1684003500000,0
1684004400000,0
1684005300000,0
1684006200000,0
1684007100000,0
1684008000000,0
1684008900000,0
1684009800000,0
1684010700000,0
1684011600000,0
1684012500000,0
1684013400000,0
1684014300000,0
1684015200000,0
1684016100000,0
1684017000000,0
1684017900000,0
1684018800000,0
1684019700000,5.100097656300022
1684020600000,0
1684021500000,0
1684022400000,0
1684023300000,0
1684024200000,0
1684025100000,0
1684026000000,0
1684026900000,0
1684027800000,0
1684028700000,0
1684029600000,0
1684030500000,0
1684031400000,1.6999511717999667
1684032300000,0
1684033200000,0
1684034100000,0
1684035000000,0
1684035900000,0
1684036800000,0
1684037700000,0
1684038600000,0
1684039500000,0
1684040400000,0
1684041300000,0
1684042200000,1.5998535157000333
1684043100000,0
1684044000000,0
1684044900000,0
1684045800000,0
1684046700000,0
1684047600000,0
1684048500000,0
1684049400000,0
1684050300000,0
1684051200000,0
1684052100000,0
1684053000000,1.5
1684053900000,0
1684054800000,0
1684055700000,0
1684056600000,0
1684057500000,0
1684058400000,0
1684059300000,0
1684060200000,0
1684061100000,0
1684062000000,0
1684062900000,0
1684063800000,0
1684064700000,0
1684065600000,0
1684066500000,0
1684067400000,0
1684068300000,0
1684069200000,0
1684070100000,0
1684071000000,0
1684071900000,0
1684072800000,0
1684073700000,0
1684074600000,0
1684075500000,0
1684076400000,0
1684077300000,0
1684078200000,0
1684079100000,0
1684080000000,0
1684080900000,0
1684081800000,0
1684082700000,0
1684083600000,0
1684084500000,0
1684085400000,0
1684086300000,0
1684087200000,0
1684088100000,0
1684089000000,0
1684089900000,0
1684090800000,0
1684091700000,0
1684092600000,0
1684093500000,0
1684094400000,0
1684095300000,0
1684096200000,0
1684097100000,0
1684098000000,0
1684098900000,0
1684099800000,0
1684100700000,0
1684101600000,0
1684102500000,0
1684103400000,0
1684104300000,0
1684105200000,0
1684106100000,0
1684107000000,0
1684107900000,0
1684108800000,0
1684109700000,0
1684110600000,0
1684111500000,0
1684112400000,0
1684113300000,0
1684114200000,0
1684115100000,0
1684116000000,0
1684116900000,0
1684117800000,0
1684118700000,0
1684119600000,0
1684120500000,0
1684121400000,0
1684122300000,0
1684123200000,0
1684124100000,0
1684125000000,0
1684125900000,0
1684126800000,0
1684127700000,0
1684128600000,0
1684129500000,0
1684130400000,12.5
1684131300000,0
1684132200000,0
1684133100000,0
1684134000000,0
1684134900000,0
1684135800000,0
1684136700000,1
1684137600000,0
1684138500000,0
1684139400000,0
1684140300000,0
1684141200000,0
1684142100000,0
1684143000000,0
1684143900000,0
1684144800000,0
1684145700000,0
1684146600000,0
1684147500000,0
1684148400000,0
1684149300000,0
1684150200000,0
1684151100000,0
1684152000000,0
1684152900000,0
1684153800000,0
1684154700000,0
1684155600000,0
1684156500000,0
1684157400000,0
1684158300000,0
1684159200000,0
1684160100000,0
1684161000000,0
1684161900000,0
1684162800000,0
1684163700000,0
1684164600000,0
1684165500000,0
1684166400000,0
1684167300000,0
1684168200000,0
1684169100000,0
1684170000000,0
1684170900000,0
1684171800000,0
1684172700000,0
1684173600000,0
1684174500000,0
1684175400000,0
1684176300000,0
1684177200000,0
1684178100000,0
1684179000000,0
1684179900000,0
1684180800000,0
1684181700000,0
1684182600000,0
1684183500000,0
1684184400000,0
1684185300000,0
1684186200000,0
1684187100000,0
1684188000000,0
1684188900000,0
1684189800000,0
1684190700000,0
1684191600000,0
1684192500000,0
1684193400000,0
1684194300000,0
1684195200000,0
1684196100000,3.2001953125
1684197000000,0
1684197900000,0
1684198800000,0
1684199700000,0
1684200600000,0
1684201500000,0
1684202400000,0
1684203300000,0
1684204200000,0
1684205100000,0
1684206000000,0
1684206900000,0
1684207800000,0
1684208700000,0
1684209600000,0
1684210500000,1.5
1684211400000,0
1684212300000,0
1684213200000,0
1684214100000,0
1684215000000,0
1684215900000,0
1684216800000,0
1684217700000,0
1684218600000,0
1684219500000,0
1684220400000,0
1684221300000,0
1684222200000,0
1684223100000,0
1684224000000,0
1684224900000,0
1684225800000,0
1684226700000,0
1684227600000,0
1684228500000,0
1684229400000,0
1684230300000,0
1684231200000,0
1684232100000,0
1684233000000,0
1684233900000,0
1684234800000,0
1684235700000,0
1684236600000,0
1684237500000,0
1684238400000,0
1684239300000,0
1684240200000,0
1684241100000,0
1684242000000,0
1684242900000,0
1684243800000,0
1684244700000,0
1684245600000,0
1684246500000,0
1684247400000,0
1684248300000,0
1684249200000,0
1684250100000,0
1684251000000,6.699951171799967
1684251900000,0
1684252800000,0
1684253700000,0
1684254600000,0
1684255500000,0
1684256400000,0
1684257300000,0
1684258200000,0
1684259100000,0
1684260000000,0
1684260900000,0
1684261800000,0
1684262700000,0
1684263600000,0
1684264500000,0
1684265400000,0
1684266300000,0
1684267200000,0
1684268100000,0
1684269000000,0
1684269900000,0
1684270800000,2.5998535157000333
1684271700000,0
1684272600000,0
1684273500000,0
1684274400000,0
1684275300000,0
1684276200000,0
1684277100000,0
1684278000000,0
1684278900000,0
1684279800000,0
1684280700000,0
1684281600000,0
1684282500000,0
1684283400000,0
1684284300000,0
1684285200000,0
1684286100000,0
1684287000000,0
1684287900000,0
1684288800000,0
1684289700000,0
1684290600000,0
1684291500000,0
1684292400000,0
1684293300000,0
1684294200000,0
1684295100000,0
1684296000000,0
1684296900000,0
1684297800000,0
1684298700000,0
1684299600000,0
1684300500000,0
1684301400000,0
1684302300000,0
1684303200000,0
1684304100000,0
1684305000000,0
1684305900000,0
1684306800000,0
1684307700000,0
1684308600000,0
1684309500000,0
1684310400000,0
1684311300000,0
1684312200000,0
1684313100000,0
1684314000000,0
1684314900000,0
1684315800000,0
1684316700000,0
1684317600000,0
1684318500000,0
1684319400000,0
1684320300000,0
1684321200000,0
1684322100000,0
1684323000000,0
1684323900000,0
1684324800000,0
1684325700000,0
1684326600000,0
1684327500000,0
1684328400000,0
1684329300000,0
1684330200000,0
1684331100000,0
1684332000000,7.7001953125
1684332900000,0
1684333800000,0
1684334700000,0
1684335600000,0
1684336500000,0
1684337400000,0
1684338300000,0
1684339200000,1.3999023436999778
1684340100000,0
1684341000000,0.3000488280999889
1684341900000,0
1684342800000,0
1684343700000,0.3999023438000222
1684344600000,0
1684345500000,0.1999511719000111
1684346400000,0
1684347300000,0
1684348200000,0
1684349100000,0
1684350000000,0
1684350900000,0
1684351800000,0
1684352700000,0
1684353600000,0
1684354500000,0
1684355400000,0
1684356300000,0
1684357200000,0
1684358100000,0
1684359000000,0
1684359900000,0
1684360800000,0
1684361700000,0
1684362600000,0
1684363500000,0
1684364400000,0
1684365300000,0
1684366200000,0
1684367100000,0
1684368000000,2.800048828099989
1684368900000,0
1684369800000,0
1684370700000,0
1684371600000,0
1684372500000,0
1684373400000,0
1684374300000,0
1684375200000,0
1684376100000,1
1684377000000,0
1684377900000,0.3000488280999889
1684378800000,0
1684379700000,0
1684380600000,0
1684381500000,0
1684382400000,0
1684383300000,0
1684384200000,0
1684385100000,0
1684386000000,0
1684386900000,0
1684387800000,0
1684388700000,0
1684389600000,0
1684390500000,0
1684391400000,0
1684392300000,0
1684393200000,0
1684394100000,0
1684395000000,2.199951171900011
1684395900000,0
1684396800000,0
1684397700000,0
1684398600000,0
1684399500000,0
1684400400000,0
1684401300000,0
1684402200000,0
1684403100000,0
1684404000000,0
1684404900000,0
1684405800000,0.6999511719000111
1684406700000,0
1684407600000,0
1684408500000,0
1684409400000,0
1684410300000,0
1684411200000,0
1684412100000,0
1684413000000,0
1684413900000,0.3000488280999889
1684414800000,0
1684415700000,0
1684416600000,0
1684417500000,0
1684418400000,0
1684419300000,0
1684420200000,0
1684421100000,0
1684422000000,0.5
1684422900000,0
1684423800000,0
1684424700000,0
1684425600000,0
1684426500000,0
1684427400000,0
1684428300000,0
1684429200000,0
1684430100000,0
1684431000000,0
1684431900000,0
1684432800000,0
1684433700000,0
1684434600000,0
1684435500000,0
1684436400000,0
1684437300000,0
1684438200000,0
1684439100000,0
1684440000000,0
1684440900000,0
1684441800000,0
1684442700000,0
1684443600000,0
1684444500000,0
1684445400000,0
1684446300000,0
1684447200000,0
1684448100000,0
1684449000000,0
1684449900000,0
1684450800000,0
1684451700000,0
1684452600000,0
1684453500000,0
1684454400000,0
1684455300000,0
1684456200000,0
1684457100000,0
1684458000000,0
1684458900000,0
1684459800000,0
1684460700000,0
1684461600000,0
1684462500000,0
1684463400000,0
1684464300000,0
1684465200000,0
1684466100000,0
1684467000000,0
1684467900000,0
1684468800000,0
1684469700000,0
1684470600000,0
1684471500000,0
1684472400000,0
1684473300000,0
1684474200000,0
1684475100000,0
1684476000000,0
1684476900000,0
1684477800000,0
1684478700000,0
1684479600000,0
1684480500000,0
1684481400000,0
1684482300000,0
1684483200000,0
1684484100000,0
1684485000000,0
1684485900000,0
1684486800000,0
1684487700000,0
1684488600000,0
1684489500000,7.300048828099989
1684490400000,0
1684491300000,0
1684492200000,0
1684493100000,0
1684494000000,0
1684494900000,0
1684495800000,0
1684496700000,0
1684497600000,0
1684498500000,0
1684499400000,0
1684500300000,0
1684501200000,0
1684502100000,0
1684503000000,0
1684503900000,0
1684504800000,0
1684505700000,0
1684506600000,0
1684507500000,0
1684508400000,0
1684509300000,0
1684510200000,0
1684511100000,0
1684512000000,0
1684512900000,0
1684513800000,0
1684514700000,0
1684515600000,0
1684517400000,0.8999023438000222
1684518300000,0
1684519200000,0
1684520100000,0
1684521000000,0
1684521900000,0
1684522800000,0
1684523700000,0
1684524600000,0
1684525500000,0
1684526400000,0
1684527300000,0.6000976561999778
1684528200000,0
1684529100000,0
1684530000000,0
1684530900000,0
1684531800000,0
1684532700000,0
1684533600000,0
1684534500000,0
1684535400000,0
1684536300000,0
1684537200000,0
1684538100000,0
1684539000000,0
1684539900000,0
1684540800000,0
1684541700000,0.8999023438000222
1684542600000,0
1684543500000,0
1684544400000,0
1684545300000,0
1684546200000,0
1684547100000,0
1684548000000,0
1684548900000,0
1684549800000,0
1684550700000,0
1684551600000,0
1684552500000,0
1684553400000,0
1684554300000,0
1684555200000,0
1684556100000,0
1684557000000,0
1684557900000,1.300048828099989
1684558800000,0
1684559700000,0
1684560600000,0
1684561500000,0
1684562400000,0
1684563300000,0
1684564200000,0
1684565100000,0
1684566000000,0
1684566900000,0
1684567800000,0
1684568700000,0
1684569600000,0
1684570500000,0
1684571400000,0.8000488280999889
1684572300000,0
1684573200000,0
1684574100000,0
1684575000000,0
1684575900000,0
1684576800000,0
1684577700000,0
1684578600000,0
1684579500000,0
1684580400000,0
1684581300000,0
1684582200000,0
1684583100000,0
1684584000000,0
1684584900000,0
1684585800000,0
1684586700000,0
1684587600000,0
1684588500000,0
1684589400000,0
1684590300000,0
1684591200000,0
1684592100000,0
1684593000000,0
1684593900000,0
1684594800000,0
1684595700000,0
1684596600000,0
1684597500000,0
1684598400000,0
1684599300000,0
1684600200000,0
1684601100000,0
1684602000000,0
1684602900000,0
1684603800000,0
1684604700000,0
1684605600000,0
1684606500000,0
1684607400000,0
1684608300000,0
1684609200000,0
1684610100000,0
1684611000000,0
1684611900000,0
1684612800000,0
1684613700000,0
1684614600000,0.1999511719000111
1684615500000,0
1684616400000,0
1684617300000,0
1684618200000,0
1684619100000,0
1684620000000,0
1684620900000,0
1684621800000,0
1684622700000,0
1684623600000,0
1684624500000,0
1684625400000,0
1684626300000,0
1684627200000,0
1684628100000,0
1684629000000,0
1684629900000,0
1684630800000,0
1684631700000,0
1684632600000,0
1684633500000,0
1684634400000,0
1684635300000,0
1684636200000,0
1684637100000,0
1684638000000,0
1684638900000,1.699951171900011
1684639800000,0
1684640700000,0
1684641600000,0
1684642500000,0
1684643400000,0
1684644300000,0
1684645200000,0
1684646100000,0
1684647000000,0
1684647900000,0
1684648800000,0
1684649700000,0
1684650600000,0
1684651500000,0
1684652400000,0
1684653300000,0
1684654200000,0
1684655100000,0
1684656000000,0.9001464842999667
1684656900000,0
1684657800000,0
1684658700000,0
1684659600000,0
1684660500000,0
1684661400000,0
1684662300000,0
1684663200000,0
1684664100000,0
1684665000000,0
1684665900000,0
1684666800000,0
1684667700000,0
1684668600000,0
1684669500000,0
1684670400000,0
1684671300000,0
1684672200000,0
1684673100000,0
1684674000000,0
1684674900000,0
1684675800000,0
1684676700000,0
1684677600000,0
1684678500000,0
1684679400000,0
1684680300000,0
1684681200000,0
1684682100000,0
1684683000000,0
1684683900000,0
1684684800000,0
1684685700000,0
1684686600000,0
1684687500000,0
1684688400000,0
1684689300000,0
1684690200000,0
1684691100000,0
1684692000000,0
1684692900000,0
1684693800000,0
1684694700000,0
1684695600000,0
1684696500000,0
1684697400000,0
1684698300000,0
1684699200000,0
1684700100000,0
1684701000000,0
1684701900000,0
1684702800000,0
1684703700000,0
1684704600000,0
1684705500000,0
1684706400000,0
1684707300000,0
1684708200000,0
1684709100000,0
1684710000000,0
1684710900000,0
1684711800000,0
1684712700000,0
1684713600000,0
1684714500000,0
1684715400000,0
1684716300000,0
1684717200000,0
1684718100000,0
1684719000000,0
1684719900000,1.0998535157000333
1684720800000,0
1684721700000,0
1684722600000,0
1684723500000,0
1684724400000,0
1684725300000,0
1684726200000,0
1684727100000,0
1684728000000,0
1684728900000,0
1684729800000,0
1684730700000,0
1684731600000,0
1684732500000,0
1684733400000,0
1684734300000,0
1684735200000,0
1684736100000,0
1684737000000,0
1684737900000,0
1684738800000,0
1684739700000,0
1684740600000,0
1684741500000,1.300048828099989
1684742400000,0
1684743300000,0
1684744200000,0
1684745100000,0
1684746000000,0.10009765619997779
1684746900000,0
1684747800000,0
1684748700000,0
1684749600000,0
1684750500000,0
1684751400000,0
1684752300000,0
1684753200000,0
1684754100000,0
1684755000000,0
1684755900000,0
1684756800000,0
1684757700000,0
1684758600000,0
1684759500000,0
1684760400000,0
1684761300000,0
1684762200000,0
1684763100000,0
1684764000000,0
1684764900000,0
1684765800000,0
1684766700000,0
1684767600000,0
1684768500000,0
1684769400000,0
1684770300000,0
1684771200000,0
1684772100000,0
1684773000000,0
1684773900000,0
1684774800000,0
1684775700000,0
1684776600000,0
1684777500000,0.09985351570003331
1684778400000,0
1684779300000,0
1684780200000,0
1684781100000,0
1684782000000,0
1684782900000,0
1684783800000,0
1684784700000,0
1684785600000,0
1684786500000,0
1684787400000,0
1684788300000,0
1684789200000,0
1684790100000,0
1684791000000,0
1684791900000,0
1684792800000,0
1684793700000,0
1684794600000,0
1684795500000,0
1684796400000,0
1684797300000,0
1684798200000,0
1684799100000,0
1684800000000,0
1684800900000,0
1684801800000,0
1684802700000,0
1684803600000,0
1684804500000,0
1684805400000,0
1684806300000,0
1684807200000,0.8000488280999889
1684808100000,0
1684809000000,0
1684809900000,0
1684810800000,0
1684811700000,0
1684812600000,0
1684813500000,0
1684814400000,0
1684815300000,0
1684816200000,0
1684817100000,0
1684818000000,0
1684818900000,0
1684819800000,0
1684820700000,0
1684821600000,0
1684822500000,0
1684823400000,0
1684824300000,0
1684825200000,0
1684826100000,0
1684827000000,0
1684827900000,0
1684828800000,0
1684829700000,0
1684830600000,0
1684831500000,0
1684832400000,0
1684833300000,0
1684834200000,0
1684835100000,0
1684836000000,0
1684836900000,0
1684837800000,0
1684838700000,0
1684839600000,0
1684840500000,0
1684841400000,0
1684842300000,0
1684843200000,0
1684844100000,0
1684845000000,0
1684845900000,0
1684846800000,0
1684847700000,0
1684848600000,0
1684849500000,0
1684850400000,0
1684851300000,1.699951171900011
1684852200000,0
1684853100000,0
1684854000000,0.10009765619997779
1684854900000,0
1684855800000,0
1684856700000,0
1684857600000,0
1684858500000,0
1684859400000,0.1999511719000111
1684860300000,0
1684861200000,0
1684862100000,0
1684863000000,0
1684863900000,0
1684864800000,0
1684865700000,0
1684866600000,0
1684867500000,0
1684868400000,0
1684869300000,0
1684870200000,0
1684871100000,0
1684872000000,0.1999511719000111
1684872900000,0
1684873800000,0
1684874700000,0
1684875600000,0
1684876500000,0
1684877400000,0
1684878300000,0
1684879200000,0
1684880100000,0
1684881000000,0
1684881900000,0
1684882800000,0
1684883700000,0
1684884600000,0
1684885500000,0
1684886400000,0
1684887300000,0
1684888200000,0
1684889100000,0
1684890000000,0
1684890900000,0
1684891800000,0
1684892700000,0
1684893600000,0
1684894500000,0
1684895400000,0
1684896300000,0
1684897200000,0
1684898100000,0
1684899000000,0
1684899900000,0
1684900800000,0
1684901700000,0
1684902600000,0
1684903500000,0
1684904400000,0
1684905300000,0
1684906200000,0
1684907100000,0
1684908000000,0
1684908900000,0
1684909800000,0
1684910700000,0
1684911600000,0
1684912500000,0
1684913400000,0
1684914300000,0
1684915200000,0
1684916100000,0
1684917000000,0
1684917900000,0
1684918800000,0
1684919700000,0
1684920600000,0
1684921500000,0
1684922400000,0
1684923300000,0
1684924200000,0
1684925100000,0
1684926000000,0
1684926900000,0
1684927800000,0
1684928700000,0
1684929600000,0
1684930500000,0
1684931400000,0
1684932300000,0
1684933200000,0
1684934100000,0
1684935000000,0
1684935900000,0
1684936800000,0
1684937700000,0
1684938600000,0
1684939500000,2.800048828099989
1684940400000,0
1684941300000,0
1684942200000,0
1684943100000,0
1684944000000,0
1684944900000,0
1684945800000,0
1684946700000,0
1684947600000,0
1684948500000,0
1684949400000,0
1684950300000,0
1684951200000,0
1684952100000,0
1684953000000,0
1684953900000,0
1684954800000,0
1684955700000,0
1684956600000,0
1684957500000,0
1684958400000,0
1684959300000,0
1684960200000,0
1684961100000,0
1684962000000,0
1684962900000,0
1684963800000,0
1684964700000,0
1684965600000,0
1684966500000,0
1684967400000,0
1684968300000,0
1684969200000,0
1684970100000,0
1684971000000,0
1684971900000,0
1684972800000,0
1684973700000,0
1684974600000,0
1684975500000,0
1684976400000,0
1684977300000,0
1684978200000,0
1684979100000,0
1684980000000,0
1684980900000,0
1684981800000,0
1684982700000,0
1684983600000,0
1684984500000,0
1684985400000,0
1684986300000,0
1684987200000,0
1684988100000,0
1684989000000,0
1684989900000,0
1684990800000,0
1684991700000,0
1684992600000,0
1684993500000,0
1684994400000,0
1684995300000,0
1684996200000,0
1684997100000,4.300048828099989
1684998000000,0
1684998900000,0
1684999800000,0
1685000700000,0
1685001600000,0
1685002500000,0
1685003400000,0
1685004300000,0
1685005200000,0
1685006100000,0
1685007000000,0
1685007900000,0
1685008800000,0
1685009700000,0
1685010600000,0
1685011500000,0
1685012400000,0
1685013300000,0
1685014200000,0
1685015100000,0
1685016000000,0
1685016900000,0
1685017800000,0
1685018700000,0
1685019600000,0
1685020500000,0
1685021400000,0.3999023438000222
1685022300000,0
1685023200000,0
1685024100000,0
1685025000000,0
1685025900000,0
1685026800000,0
1685027700000,0
1685028600000,0
1685029500000,0
1685030400000,0
1685031300000,0
1685032200000,0
1685033100000,0
1685034000000,0.10009765619997779
1685034900000,0
1685035800000,0
1685036700000,0
1685037600000,0
1685038500000,0
1685039400000,0
1685040300000,0
1685041200000,0
1685042100000,0
1685043000000,0
1685043900000,0
1685044800000,0
1685045700000,0
1685046600000,0
1685047500000,0
1685048400000,0
1685049300000,0
1685050200000,0
1685051100000,0
1685052000000,0
1685052900000,0
1685053800000,0
1685054700000,0
1685055600000,0
1685056500000,0
1685057400000,0
1685058300000,0
1685059200000,0
1685060100000,0
1685061000000,0.1999511719000111
1685061900000,0
1685062800000,0
1685063700000,0
1685064600000,0
1685065500000,0
1685066400000,0
1685067300000,0
1685068200000,0
1685069100000,0
1685070000000,0
1685070900000,0
1685071800000,0
1685072700000,0
1685073600000,0
