"Time","sensor-readings.reading"
1636434000000,1264833
1636437600000,1266192
1636441200000,1267906
1636444800000,1269944
1636448400000,1271950
1636452000000,1274156
1636455600000,1276286
1636459200000,1278356
1636462800000,1280406
1636466400000,1282524
1636470000000,1284550
1636473600000,1286208
1636477200000,1287579
1636480800000,1288837
1636484400000,1290044
1636488000000,1291171
1636491600000,1292274
1636495200000,1293365
1636498800000,1294488
1636502400000,1295591
1636506000000,1296698
1636509600000,1297788
1636513200000,1298875
1636516800000,1300018
1636520400000,1301189
1636524000000,1302516
1636527600000,1304086
1636531200000,1305864
1636534800000,1307726
1636538400000,1309561
1636542000000,1311411
1636545600000,1313165
1636549200000,1314951
1636552800000,1316801
1636556400000,1318484
1636560000000,1319962
1636563600000,1321333
1636567200000,1322548
1636570800000,1323694
1636574400000,1324801
1636578000000,1325928
1636581600000,1327011
1636585200000,1328102
1636588800000,1329161
1636592400000,1330228
1636596000000,1331279
1636599600000,1332346
1636603200000,1333401
1636606800000,1334508
1636610400000,1335806
1636614000000,1337389
1636617600000,1339131
1636621200000,1341009
1636624800000,1342883
1636628400000,1344578
1636632000000,1346288
1636635600000,1347990
1636639200000,1349696
1636642800000,1351387
1636646400000,1352905
1636650000000,1354276
1636653600000,1355543
1636657200000,1356765
1636660800000,1357936
1636664400000,1359075
1636668000000,1360194
1636671600000,1361317
1636675200000,1362416
1636678800000,1363499
1636682400000,1364578
1636686000000,1365676
1636689600000,1366759
1636693200000,1367870
1636696800000,1369209
1636700400000,1370731
1636704000000,1372374
1636707600000,1374108
1636711200000,1376014
1636714800000,1377852
1636718400000,1379567
1636722000000,1381125
1636725600000,1382552
1636729200000,1383894
1636732800000,1385141
1636736400000,1386336
1636740000000,1387471
1636743600000,1388558
1636747200000,1389601
1636750800000,1390635
1636754400000,1391634
1636758000000,1392645
1636761600000,1393628
1636765200000,1394580
1636768800000,1395543
1636772400000,1396486
1636776000000,1397433
1636779600000,1398372
1636783200000,1399343
1636786800000,1400274
1636790400000,1401225
1636794000000,1402180
1636797600000,1403111
1636801200000,1404046
1636804800000,1405013
1636808400000,1405992
1636812000000,1406991
1636815600000,1408002
1636819200000,1408997
1636822800000,1410012
1636826400000,1411011
1636830000000,1412010
1636833600000,1413013
1636837200000,1414004
1636840800000,1414999
1636844400000,1415978
1636848000000,1416993
1636851600000,1417984
1636855200000,1418991
1636858800000,1419982
1636862400000,1420961
1636866000000,1421948
1636869600000,1422931
1636873200000,1423918
1636876800000,1424897
1636880400000,1425868
1636884000000,1426839
1636887600000,1427810
1636891200000,1428785
1636894800000,1429740
1636898400000,1430711
1636902000000,1431730
1636905600000,1432773
