time,energy,dew_point,enth,rel_hum,temp,lab_P051_binary,lab_P015_binary,lab_P011_binary,lab_251102_binary,WorkDay,day_of_week,month,year,hour,day,day_of_year,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,month_sin,month_cos
2023-01-28 06:00:00,1608.0,-3.025,7.066666666666667,82.88000000000001,-0.525,0.0,0.0,0.0,0.0,0,5,1,2023,6,28,28,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2023-01-28 07:00:00,1649.0,-1.6666666666666667,9.066666666666668,82.9,0.6416666666666667,0.0,0.0,0.0,0.0,0,5,1,2023,7,28,28,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-28 08:00:00,1699.0,-0.9166666666666666,10.233333333333334,82.9,1.4333333333333333,0.0,0.0,0.0,0.0,0,5,1,2023,8,28,28,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2023-01-28 09:00:00,1651.0,-1.0333333333333334,10.15,82.9,1.2833333333333334,0.0,0.0,0.0,0.0,0,5,1,2023,9,28,28,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2023-01-28 10:00:00,1697.0,-0.2916666666666667,11.4,82.9,2.158333333333333,0.0,0.0,0.0,0.0,0,5,1,2023,10,28,28,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-28 11:00:00,1693.0,-0.9583333333333334,10.483333333333334,82.9,1.5250000000000001,0.0,0.0,0.0,0.0,0,5,1,2023,11,28,28,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2023-01-28 12:00:00,1630.0,-1.3,9.983333333333334,82.9,1.2249999999999999,0.0,0.0,0.0,0.0,0,5,1,2023,12,28,28,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2023-01-28 13:00:00,1630.0,-0.075,11.983333333333334,82.9,2.475,0.0,0.0,0.0,0.0,0,5,1,2023,13,28,28,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-28 14:00:00,1551.0,-1.2666666666666666,10.200000000000001,82.9,1.4416666666666667,0.0,0.0,0.0,0.0,0,5,1,2023,14,28,28,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2023-01-28 15:00:00,1570.0,-1.9083333333333332,8.975,81.23333333333333,0.8250000000000001,0.0,0.0,0.0,0.0,0,5,1,2023,15,28,28,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2023-01-28 16:00:00,1609.0,-2.1166666666666667,8.766666666666666,80.9,0.75,0.0,0.0,0.0,0.0,0,5,1,2023,16,28,28,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2023-01-28 17:00:00,1636.0,-2.1416666666666666,8.933333333333332,80.9,0.65,0.0,0.0,0.0,0.0,0,5,1,2023,17,28,28,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-28 18:00:00,1611.0,-1.2166666666666666,10.016666666666666,80.9,1.4500000000000002,0.0,0.0,0.0,0.0,0,5,1,2023,18,28,28,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2023-01-28 19:00:00,1643.0,-1.4666666666666668,9.666666666666666,80.9,1.1416666666666666,0.0,0.0,0.0,0.0,0,5,1,2023,19,28,28,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2023-01-28 20:00:00,1627.0,-1.5916666666666668,9.5,80.9,0.9249999999999999,0.0,0.0,0.0,0.0,0,5,1,2023,20,28,28,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-28 21:00:00,1616.0,-1.375,9.700000000000001,82.06666666666666,1.075,0.0,0.0,0.0,0.0,0,5,1,2023,21,28,28,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2023-01-28 22:00:00,1570.0,-1.5250000000000001,9.4,82.9,0.9249999999999999,0.0,0.0,0.0,0.0,0,5,1,2023,22,28,28,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2023-01-28 23:00:00,1571.0,-1.7583333333333335,8.9,82.9,0.65,0.0,0.0,0.0,0.0,0,5,1,2023,23,28,28,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2023-01-29 00:00:00,1560.0,-1.616666666666667,9.066666666666668,82.9,0.725,0.0,0.0,0.0,0.0,0,6,1,2023,0,29,29,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-01-29 01:00:00,1592.0,-2.0833333333333335,8.066666666666668,82.9,0.15,0.0,0.0,0.0,0.0,0,6,1,2023,1,29,29,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-29 02:00:00,1574.0,-2.1666666666666665,8.15,83.06666666666666,0.125,0.0,0.0,0.0,0.0,0,6,1,2023,2,29,29,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-29 03:00:00,1570.0,-1.4083333333333332,9.183333333333334,84.9,0.7083333333333334,0.0,0.0,0.0,0.0,0,6,1,2023,3,29,29,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2023-01-29 04:00:00,1540.0,-0.3,10.833333333333334,84.9,1.7916666666666667,0.0,0.0,0.0,0.0,0,6,1,2023,4,29,29,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-29 05:00:00,1531.0,-0.425,11.158333333333333,84.9,1.7166666666666668,0.0,0.0,0.0,0.0,0,6,1,2023,5,29,29,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2023-01-29 06:00:00,1519.0,-1.9000000000000001,8.233333333333334,84.9,0.125,0.0,0.0,0.0,0.0,0,6,1,2023,6,29,29,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2023-01-29 07:00:00,1584.0,-1.6666666666666667,8.616666666666667,84.9,0.42500000000000004,0.0,0.0,0.0,0.0,0,6,1,2023,7,29,29,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-29 08:00:00,1596.0,-0.325,11.149999999999999,84.9,1.7416666666666665,0.0,0.0,0.0,0.0,0,6,1,2023,8,29,29,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2023-01-29 09:00:00,1563.0,-0.35833333333333334,10.950000000000001,84.9,1.75,0.0,0.0,0.0,0.0,0,6,1,2023,9,29,29,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2023-01-29 10:00:00,1537.0,2.7416666666666667,16.48333333333333,84.9,4.983333333333333,0.0,0.0,0.0,0.0,0,6,1,2023,10,29,29,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-29 11:00:00,1499.0,1.7916666666666667,15.333333333333334,84.9,4.2749999999999995,0.0,0.0,0.0,0.0,0,6,1,2023,11,29,29,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2023-01-29 12:00:00,1465.0,0.7416666666666667,13.674999999999999,83.4,3.408333333333333,0.0,0.0,0.0,0.0,0,6,1,2023,12,29,29,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2023-01-29 13:00:00,1454.0,0.47500000000000003,13.375,81.9,3.391666666666667,0.0,0.0,0.0,0.0,0,6,1,2023,13,29,29,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-29 14:00:00,1495.0,-0.016666666666666663,12.733333333333334,80.56666666666666,3.1666666666666665,0.0,0.0,0.0,0.0,0,6,1,2023,14,29,29,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2023-01-29 15:00:00,1484.0,-0.9249999999999999,11.199999999999998,78.9,2.35,0.0,0.0,0.0,0.0,0,6,1,2023,15,29,29,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2023-01-29 16:00:00,1526.0,-1.1500000000000001,11.033333333333331,78.23333333333333,2.3333333333333335,0.0,0.0,0.0,0.0,0,6,1,2023,16,29,29,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2023-01-29 17:00:00,1554.0,-1.5250000000000001,10.45,76.9,2.1,0.0,0.0,0.0,0.0,0,6,1,2023,17,29,29,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-29 18:00:00,1627.0,-1.5916666666666668,10.699999999999998,76.9,2.1083333333333334,0.0,0.0,0.0,0.0,0,6,1,2023,18,29,29,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2023-01-29 19:00:00,1658.0,-1.5999999999999999,10.699999999999998,76.9,2.1416666666666666,0.0,0.0,0.0,0.0,0,6,1,2023,19,29,29,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2023-01-29 20:00:00,1668.0,-2.3000000000000003,9.616666666666665,76.9,1.4749999999999999,0.0,0.0,0.0,0.0,0,6,1,2023,20,29,29,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-29 21:00:00,1603.0,-3.4,7.866666666666666,75.06666666666666,0.39999999999999997,0.0,0.0,0.0,0.0,0,6,1,2023,21,29,29,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2023-01-29 22:00:00,1726.0,-3.3333333333333335,7.866666666666666,74.9,0.39999999999999997,0.0,0.0,0.0,0.0,0,6,1,2023,22,29,29,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2023-01-29 23:00:00,1451.0,-3.658333333333333,7.2,74.9,0.125,0.0,0.0,0.0,0.0,0,6,1,2023,23,29,29,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2023-01-30 00:00:00,1613.0,-3.0749999999999997,7.866666666666666,74.9,0.65,0.0,0.0,0.0,0.0,1,0,1,2023,0,30,30,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-01-30 01:00:00,1599.0,-3.6333333333333333,7.033333333333332,74.9,0.07500000000000001,0.0,0.0,0.0,0.0,1,0,1,2023,1,30,30,0.0,1.0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-30 02:00:00,1617.0,-4.225,6.266666666666667,74.9,-0.5499999999999999,0.0,0.0,0.0,0.0,1,0,1,2023,2,30,30,0.0,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-30 03:00:00,1594.0,-3.858333333333333,6.733333333333333,75.23333333333333,-0.27499999999999997,0.0,0.0,0.0,0.0,1,0,1,2023,3,30,30,0.0,1.0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2023-01-30 04:00:00,1618.0,-5.008333333333333,5.116666666666667,76.9,-1.4666666666666668,0.0,0.0,0.0,0.0,1,0,1,2023,4,30,30,0.0,1.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-30 05:00:00,1682.0,-5.9750000000000005,3.641666666666667,76.9,-2.4,0.0,0.0,0.0,0.0,1,0,1,2023,5,30,30,0.0,1.0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2023-01-30 06:00:00,1826.0,-5.483333333333333,4.008333333333334,76.9,-2.1083333333333334,0.0,0.0,0.0,0.0,1,0,1,2023,6,30,30,0.0,1.0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2023-01-30 07:00:00,2007.0,-5.591666666666666,3.8000000000000003,76.9,-2.2333333333333334,0.0,0.0,0.0,0.0,1,0,1,2023,7,30,30,0.0,1.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-30 08:00:00,2482.0,-4.441666666666666,5.191666666666666,78.06666666666666,-1.2333333333333334,0.0,0.0,0.0,0.0,1,0,1,2023,8,30,30,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2023-01-30 09:00:00,2623.0,-4.05,5.849999999999999,78.9,-0.9,0.0,0.0,0.0,0.0,1,0,1,2023,9,30,30,0.0,1.0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2023-01-30 10:00:00,2638.0,-1.4181818181818182,9.872727272727273,78.9,1.481818181818182,0.0,0.0,0.0,0.0,1,0,1,2023,10,30,30,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-30 11:00:00,2723.0,0.12499999999999999,12.575000000000001,79.4,3.091666666666667,1.0,0.0,1.0,0.0,1,0,1,2023,11,30,30,0.0,1.0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2023-01-30 12:00:00,2645.0,2.1083333333333334,16.425,80.9,5.266666666666667,0.0,0.0,0.0,0.0,1,0,1,2023,12,30,30,0.0,1.0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2023-01-30 13:00:00,2509.0,3.3166666666666664,18.783333333333335,79.9,6.7250000000000005,0.0,0.0,0.0,0.0,1,0,1,2023,13,30,30,0.0,1.0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-30 14:00:00,2617.0,4.95,22.150000000000002,77.73333333333333,8.658333333333333,0.0,0.0,1.0,0.0,1,0,1,2023,14,30,30,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2023-01-30 15:00:00,2725.0,3.466666666666667,20.416666666666668,74.4,7.941666666666666,0.0,0.0,1.0,0.0,1,0,1,2023,15,30,30,0.0,1.0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2023-01-30 16:00:00,2682.0,0.48333333333333334,15.4,71.56666666666666,5.45,0.0,0.0,0.0,0.0,1,0,1,2023,16,30,30,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2023-01-30 17:00:00,2048.0,0.19166666666666665,15.0,70.23333333333333,5.358333333333333,0.0,0.0,0.0,0.0,1,0,1,2023,17,30,30,0.0,1.0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-30 18:00:00,2135.0,-1.7333333333333334,12.0,68.9,3.5666666666666664,0.0,0.0,0.0,0.0,1,0,1,2023,18,30,30,0.0,1.0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2023-01-30 19:00:00,1960.0,-0.3333333333333333,14.166666666666666,68.9,5.016666666666667,0.0,0.0,0.0,0.0,1,0,1,2023,19,30,30,0.0,1.0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2023-01-30 20:00:00,1843.0,-0.35000000000000003,14.5,68.9,5.166666666666667,0.0,0.0,0.0,0.0,1,0,1,2023,20,30,30,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-30 21:00:00,1687.0,-0.875,13.916666666666666,68.06666666666668,4.7,0.0,0.0,0.0,0.0,1,0,1,2023,21,30,30,0.0,1.0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2023-01-30 22:00:00,1626.0,-1.375,13.0,66.9,4.133333333333333,0.0,0.0,0.0,0.0,1,0,1,2023,22,30,30,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2023-01-30 23:00:00,1577.0,-1.45,12.75,66.9,4.166666666666667,0.0,0.0,0.0,0.0,1,0,1,2023,23,30,30,0.0,1.0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2023-01-31 00:00:00,1560.0,-1.6749999999999998,12.0,66.9,3.8499999999999996,0.0,0.0,0.0,0.0,1,1,1,2023,0,31,31,0.7818314824680298,0.6234898018587336,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-01-31 01:00:00,1724.0,-1.5,12.0,66.9,4.0,0.0,0.0,0.0,0.0,1,1,1,2023,1,31,31,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-31 02:00:00,1454.0,-1.7,12.0,66.9,3.6750000000000003,0.0,0.0,0.0,0.0,1,1,1,2023,2,31,31,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-31 03:00:00,1551.0,-2.0333333333333337,11.833333333333334,66.9,3.3666666666666667,0.0,0.0,0.0,0.0,1,1,1,2023,3,31,31,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2023-01-31 04:00:00,1556.0,-2.1,11.0,66.9,3.35,0.0,0.0,0.0,0.0,1,1,1,2023,4,31,31,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-31 05:00:00,1591.0,-2.191666666666667,11.166666666666666,66.9,3.1,0.0,0.0,0.0,0.0,1,1,1,2023,5,31,31,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2023-01-31 06:00:00,1807.0,-2.058333333333333,11.25,66.9,3.1,0.0,0.0,0.0,0.0,1,1,1,2023,6,31,31,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2023-01-31 07:00:00,2091.0,-1.4749999999999999,11.75,67.9,3.6749999999999994,0.0,0.0,0.0,0.0,1,1,1,2023,7,31,31,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-31 08:00:00,2501.0,0.8833333333333333,15.983333333333334,68.9,5.9750000000000005,0.0,0.0,0.0,0.0,1,1,1,2023,8,31,31,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2023-01-31 09:00:00,2559.0,2.0,18.458333333333332,68.9,7.375,0.0,0.0,0.0,0.0,1,1,1,2023,9,31,31,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2023-01-31 10:00:00,2596.0,2.025,18.875,68.9,7.683333333333334,0.0,0.0,0.0,0.0,1,1,1,2023,10,31,31,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-31 11:00:00,2781.0,2.066666666666667,19.325,66.2,8.083333333333334,0.0,0.0,1.0,0.0,1,1,1,2023,11,31,31,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2023-01-31 12:00:00,2889.0,1.4166666666666667,18.55,64.3,8.016666666666666,0.0,0.0,1.0,0.0,1,1,1,2023,12,31,31,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2023-01-31 13:00:00,2756.0,1.1500000000000001,18.8,61.96666666666667,8.216666666666667,0.0,0.0,0.0,0.0,1,1,1,2023,13,31,31,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-31 14:00:00,2668.0,0.725,18.558333333333334,59.46666666666667,8.4,0.0,0.0,0.0,0.0,1,1,1,2023,14,31,31,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2023-01-31 15:00:00,2891.0,-0.20000000000000004,17.616666666666664,56.86666666666667,8.091666666666667,0.0,0.0,0.0,0.0,1,1,1,2023,15,31,31,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2023-01-31 16:00:00,3015.0,-0.65,17.03333333333333,54.63333333333333,8.049999999999999,0.0,0.0,1.0,1.0,1,1,1,2023,16,31,31,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2023-01-31 17:00:00,3858.0,-1.9833333333333334,15.375,52.8,7.166666666666667,0.0,0.0,0.0,1.0,1,1,1,2023,17,31,31,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-31 18:00:00,3470.0,-3.1999999999999997,13.65,50.9,6.391666666666667,0.0,0.0,0.0,1.0,1,1,1,2023,18,31,31,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2023-01-31 19:00:00,3262.0,-4.7,11.833333333333334,49.8,5.075,0.0,0.0,0.0,1.0,1,1,1,2023,19,31,31,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2023-01-31 20:00:00,3233.0,-5.666666666666667,10.4,48.9,4.225,0.0,0.0,0.0,1.0,1,1,1,2023,20,31,31,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-31 21:00:00,3886.0,-6.741666666666667,9.1,48.9,3.158333333333333,0.0,0.0,0.0,1.0,1,1,1,2023,21,31,31,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2023-01-31 22:00:00,2570.0,-8.0,7.091666666666666,48.9,1.8,0.0,0.0,0.0,0.0,1,1,1,2023,22,31,31,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2023-01-31 23:00:00,1738.0,-8.466666666666667,6.0,48.9,1.0666666666666667,0.0,0.0,0.0,0.0,1,1,1,2023,23,31,31,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2023-02-01 00:00:00,1676.0,-8.483333333333333,5.916666666666667,48.9,1.05,0.0,0.0,0.0,0.0,0,2,2,2023,0,1,32,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-02-01 01:00:00,1648.0,-8.299999999999999,5.916666666666667,48.9,0.9416666666666668,0.0,0.0,0.0,0.0,0,2,2,2023,1,1,32,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
2023-02-01 02:00:00,1683.0,-8.200000000000001,5.833333333333333,50.166666666666664,0.7583333333333333,0.0,0.0,0.0,0.0,0,2,2,2023,2,1,32,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
2023-02-01 03:00:00,1670.0,-8.45,5.2,50.9,0.18333333333333335,0.0,0.0,0.0,0.0,0,2,2,2023,3,1,32,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
2023-02-01 04:00:00,1698.0,-7.358333333333333,6.483333333333334,52.666666666666664,0.9916666666666667,0.0,0.0,0.0,0.0,0,2,2,2023,4,1,32,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2023-02-01 05:00:00,1758.0,-7.616666666666667,5.900000000000001,52.9,0.5750000000000001,0.0,0.0,0.0,0.0,0,2,2,2023,5,1,32,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
2023-02-01 06:00:00,1885.0,-7.575,5.650000000000001,54.0,0.31666666666666665,0.0,0.0,0.0,0.0,0,2,2,2023,6,1,32,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
2023-02-01 07:00:00,2068.0,-7.1000000000000005,6.150000000000001,54.9,0.525,0.0,0.0,0.0,0.0,0,2,2,2023,7,1,32,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
2023-02-01 08:00:00,2859.0,-3.533333333333333,10.808333333333332,56.833333333333336,3.841666666666667,1.0,0.0,0.0,0.0,0,2,2,2023,8,1,32,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
2023-02-01 09:00:00,2812.0,-1.1333333333333335,15.033333333333333,58.833333333333336,6.216666666666666,0.0,0.0,0.0,0.0,0,2,2,2023,9,1,32,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
2023-02-01 10:00:00,2803.0,0.9083333333333333,18.683333333333334,58.9,8.325000000000001,0.0,0.0,1.0,0.0,0,2,2,2023,10,1,32,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
2023-02-01 11:00:00,2452.0,2.966666666666667,22.675,58.9,10.75,0.0,0.0,0.0,0.0,0,2,2,2023,11,1,32,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
2023-02-01 12:00:00,2856.0,3.483333333333333,23.916666666666668,58.3,11.633333333333333,0.0,0.0,0.0,0.0,0,2,2,2023,12,1,32,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
2023-02-01 13:00:00,2542.0,2.8249999999999997,23.40833333333333,55.8,11.525,1.0,0.0,0.0,0.0,0,2,2,2023,13,1,32,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
2023-02-01 14:00:00,2623.0,1.875,22.474999999999998,53.2,11.416666666666666,0.0,0.0,1.0,0.0,0,2,2,2023,14,1,32,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
2023-02-01 15:00:00,2769.0,-0.15833333333333333,19.5,50.63333333333333,9.85,0.0,0.0,1.0,0.0,0,2,2,2023,15,1,32,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
2023-02-01 16:00:00,2842.0,-1.425,17.916666666666668,48.9,8.908333333333333,0.0,0.0,0.0,0.0,0,2,2,2023,16,1,32,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
